subject,group,window_size,window_dur_s,strategy,attend_side,difficulty,score,r_att,r_ign,delta_r,correct
sub-024,NH,1,30,concatenate,attendleft,24.0,100.0,0.08747516461868837,0.05183319938254838,0.035641965236139994,True
sub-024,NH,1,30,concatenate,attendright,24.0,100.0,0.14149757727571968,0.10661735239166735,0.03488022488405233,True
sub-024,NH,1,30,concatenate,attendleft,25.0,100.0,0.07485191239802913,0.174527233015138,-0.09967532061710888,False
sub-024,NH,1,30,concatenate,attendleft,23.0,100.0,0.16150086551931508,0.09435591192964596,0.06714495358966913,True
sub-024,NH,1,30,concatenate,attendright,24.0,100.0,0.19639912102851295,0.01731334944213138,0.17908577158638156,True
sub-024,NH,1,30,concatenate,attendleft,24.0,100.0,0.19014565939313957,0.017041258869153947,0.17310440052398562,True
sub-024,NH,1,30,concatenate,attendright,25.0,100.0,0.15650677505148858,0.015567593243864869,0.14093918180762371,True
sub-024,NH,1,30,concatenate,attendright,25.0,100.0,0.011016899051360827,0.02976882410002955,-0.018751925048668724,False
sub-024,NH,1,30,concatenate,attendleft,25.0,100.0,0.0649353551870338,0.09992052698264642,-0.03498517179561261,False
sub-024,NH,1,30,concatenate,attendleft,25.0,100.0,0.12035317436084615,0.027058352617510877,0.09329482174333528,True
sub-024,NH,1,30,concatenate,attendright,25.0,100.0,0.15450672029452173,0.02364803029862599,0.13085868999589573,True
sub-024,NH,1,30,concatenate,attendright,25.0,100.0,0.16756637633625118,0.03747534754115781,0.13009102879509338,True
sub-024,NH,1,30,concatenate,attendleft,25.0,100.0,0.15552214341805704,0.0002607301119757418,0.1552614133060813,True
sub-024,NH,1,30,concatenate,attendleft,50.0,75.0,0.05605982867685928,0.10942259673244276,-0.05336276805558347,False
sub-025,NH,1,30,concatenate,attendleft,57.0,100.0,0.04498915674582049,0.08069361476951518,-0.03570445802369469,False
sub-025,NH,1,30,concatenate,attendright,67.0,100.0,0.00556885629419676,0.13828266335955683,-0.13271380706536007,False
sub-025,NH,1,30,concatenate,attendright,72.0,75.0,0.0671198522729545,0.022967608970986764,0.044152243301967736,True
sub-025,NH,1,30,concatenate,attendleft,64.0,100.0,0.13115919929828515,0.07549397236254708,0.05566522693573807,True
sub-025,NH,1,30,concatenate,attendright,44.0,100.0,0.08470095145882017,0.1232941072976088,-0.038593155838788626,False
sub-025,NH,1,30,concatenate,attendright,54.0,100.0,0.09951570334364486,0.01737245170059027,0.08214325164305458,True
sub-025,NH,1,30,concatenate,attendright,46.0,100.0,0.09803892699346123,0.026492316891660286,0.07154661010180094,True
sub-025,NH,1,30,concatenate,attendleft,39.0,100.0,0.058847464627629575,0.14759958049072924,-0.08875211586309967,False
sub-025,NH,1,30,concatenate,attendright,76.0,100.0,0.003208018640416452,0.028343596717369784,-0.02513557807695333,False
sub-025,NH,1,30,concatenate,attendright,52.0,100.0,0.19145221437697868,0.019326920730335605,0.17212529364664308,True
sub-025,NH,1,30,concatenate,attendright,70.0,100.0,0.17415000459043958,0.06444994485212237,0.10970005973831722,True
sub-025,NH,1,30,concatenate,attendleft,75.0,100.0,0.13831025612855893,0.03975651136034157,0.09855374476821736,True
sub-025,NH,1,30,concatenate,attendright,39.0,100.0,0.19017072950613195,0.04778315605320389,0.14238757345292807,True
sub-025,NH,1,30,concatenate,attendleft,35.0,100.0,0.1740821913297429,0.028226109671476624,0.14585608165826627,True
sub-025,NH,1,30,concatenate,attendleft,61.0,100.0,0.08198090954914561,0.007396557922721424,0.07458435162642418,True
sub-025,NH,1,30,concatenate,attendleft,39.0,100.0,0.07064854044837673,0.011703331912269374,0.05894520853610736,True
sub-025,NH,1,30,concatenate,attendright,55.0,100.0,0.1314860356255845,0.017210358298337603,0.1142756773272469,True
sub-025,NH,1,30,concatenate,attendleft,35.0,100.0,0.025492594060715804,0.09496658879898108,-0.06947399473826528,False
sub-025,NH,1,30,concatenate,attendleft,41.0,75.0,0.06966376076382956,0.009313756722580512,0.060350004041249045,True
sub-025,NH,1,30,concatenate,attendright,42.0,100.0,0.015324817664020145,0.01851329968329139,-0.0031884820192712438,False
sub-025,NH,1,30,concatenate,attendleft,40.0,100.0,0.06428984660097858,0.21360825657616325,-0.14931840997518467,False
sub-025,NH,1,30,concatenate,attendleft,82.0,100.0,0.011197107835845205,0.06944577918505469,-0.05824867134920949,False
sub-025,NH,1,30,concatenate,attendleft,78.0,100.0,0.07512595991514658,0.12762245281708554,-0.05249649290193896,False
sub-025,NH,1,30,concatenate,attendright,44.0,100.0,0.17996396126269118,0.15211845151154124,0.02784550975114994,True
sub-025,NH,1,30,concatenate,attendright,58.0,75.0,0.3369888892893947,0.016688406979668776,0.3203004823097259,True
sub-025,NH,1,30,concatenate,attendleft,66.0,100.0,0.15726527706646115,0.05024860324533429,0.10701667382112687,True
sub-025,NH,1,30,concatenate,attendright,77.0,75.0,0.2294245301216213,0.06658638520979912,0.1628381449118222,True
sub-025,NH,1,30,concatenate,attendleft,57.0,100.0,0.02859023663634396,0.09944978353818917,-0.0708595469018452,False
sub-025,NH,1,30,concatenate,attendleft,75.0,75.0,0.01938934880937806,0.01891754916100427,0.00047179964837378713,True
sub-025,NH,1,30,concatenate,attendright,55.0,100.0,0.08801724559062096,0.020975354236982695,0.06704189135363826,True
sub-025,NH,1,30,concatenate,attendright,45.0,100.0,0.07339517249614909,0.042865754688458844,0.030529417807690244,True
sub-025,NH,1,30,concatenate,attendleft,44.0,100.0,0.098101290586946,0.02362533273959953,0.07447595784734647,True
sub-026,NH,1,30,concatenate,attendright,0.0,100.0,0.0466355385081075,0.1408194964029379,-0.09418395789483039,False
sub-026,NH,1,30,concatenate,attendright,0.0,100.0,0.17002070373256822,0.04511447248248729,0.12490623125008093,True
sub-026,NH,1,30,concatenate,attendright,0.0,100.0,0.026473525251745067,0.052573609833631796,-0.02610008458188673,False
sub-026,NH,1,30,concatenate,attendleft,0.0,75.0,0.00029845539455084576,0.2111092503443048,-0.21081079494975397,False
sub-026,NH,1,30,concatenate,attendleft,0.0,100.0,0.0005282292640944143,0.1302671053909629,-0.1297388761268685,False
sub-026,NH,1,30,concatenate,attendleft,0.0,100.0,0.07433795333019365,0.014583938086888742,0.059754015243304905,True
sub-026,NH,1,30,concatenate,attendleft,0.0,100.0,0.06726307524531902,0.05680230293790852,0.0104607723074105,True
sub-026,NH,1,30,concatenate,attendright,0.0,75.0,0.03958961519812351,0.03262937531479147,0.0069602398833320395,True
sub-026,NH,1,30,concatenate,attendleft,18.0,75.0,0.021211984451082275,0.1216436178129631,-0.10043163336188082,False
sub-026,NH,1,30,concatenate,attendright,17.0,100.0,0.0764198729613867,0.024088188725396947,0.05233168423598976,True
sub-026,NH,1,30,concatenate,attendleft,17.0,100.0,0.10678236586938865,0.028841287453244095,0.07794107841614456,True
sub-026,NH,1,30,concatenate,attendright,18.0,100.0,0.16562060689919736,0.05290209638917997,0.11271851051001738,True
sub-026,NH,1,30,concatenate,attendright,17.0,100.0,0.01464917519568207,0.07776170234978401,-0.06311252715410194,False
sub-026,NH,1,30,concatenate,attendright,15.0,100.0,0.024850716464125292,0.03373364405188208,-0.00888292758775679,False
sub-026,NH,1,30,concatenate,attendright,15.0,100.0,0.0694946165224194,0.2031503216482515,-0.1336557051258321,False
sub-026,NH,1,30,concatenate,attendleft,15.0,100.0,0.04630073842392005,0.04385689073078078,0.002443847693139274,True
sub-026,NH,1,30,concatenate,attendright,0.0,100.0,0.01916648381707304,0.06613374295685154,-0.0469672591397785,False
sub-026,NH,1,30,concatenate,attendleft,0.0,100.0,0.1293469587866057,0.11193184778487135,0.01741511100173436,True
sub-026,NH,1,30,concatenate,attendright,0.0,100.0,0.31812243700373466,0.010674514229975294,0.3074479227737594,True
sub-026,NH,1,30,concatenate,attendleft,0.0,100.0,0.06723351882360758,0.0005438701929423758,0.0666896486306652,True
sub-026,NH,1,30,concatenate,attendright,0.0,100.0,0.03576732034420707,0.036809426529952775,-0.0010421061857457045,False
sub-026,NH,1,30,concatenate,attendleft,0.0,100.0,0.05169438024405219,0.10418536169294626,-0.05249098144889407,False
sub-026,NH,1,30,concatenate,attendright,0.0,100.0,0.05690073382080938,0.05423227862890127,0.0026684551919081076,True
sub-026,NH,1,30,concatenate,attendleft,0.0,100.0,0.013393338867154322,0.169934804362049,-0.15654146549489467,False
sub-026,NH,1,30,concatenate,attendleft,14.0,100.0,0.06510421005308004,0.05575599372405316,0.009348216329026875,True
sub-026,NH,1,30,concatenate,attendleft,13.0,100.0,0.05600197442345185,0.037677275974824787,0.018324698448627066,True
sub-026,NH,1,30,concatenate,attendleft,13.0,75.0,0.1495073162790796,0.00646185478927468,0.1430454614898049,True
sub-026,NH,1,30,concatenate,attendright,13.0,100.0,0.02543201698103707,0.07839773423313191,-0.05296571725209484,False
sub-026,NH,1,30,concatenate,attendright,11.0,100.0,0.02878819731092773,0.0026719642265156454,0.026116233084412084,True
sub-026,NH,1,30,concatenate,attendleft,13.0,100.0,0.21572327715042988,0.23025907468643883,-0.014535797536008949,False
sub-026,NH,1,30,concatenate,attendleft,14.0,100.0,0.057184605583315715,0.07689447662115764,-0.019709871037841928,False
sub-026,NH,1,30,concatenate,attendright,13.0,50.0,0.06983411000582092,0.02699022280282959,0.04284388720299133,True
sub-027,NH,1,30,concatenate,attendright,4.0,100.0,0.02628053866517411,0.041839298665253655,-0.015558760000079545,False
sub-027,NH,1,30,concatenate,attendleft,0.0,100.0,0.00046155639510975807,0.002663302627497998,-0.0022017462323882402,False
sub-027,NH,1,30,concatenate,attendright,0.0,100.0,0.13823273096675373,0.010380514019921197,0.12785221694683252,True
sub-027,NH,1,30,concatenate,attendleft,0.0,100.0,0.05294097173801164,0.03425120064101612,0.018689771096995524,True
sub-027,NH,1,30,concatenate,attendright,0.0,100.0,0.0014403743697691004,0.07428678545415318,-0.07284641108438408,False
sub-027,NH,1,30,concatenate,attendleft,0.0,100.0,0.1021608678937599,0.14630882787543614,-0.04414795998167624,False
sub-027,NH,1,30,concatenate,attendleft,50.0,75.0,0.07803439055125942,0.08766973758840546,-0.009635347037146039,False
sub-027,NH,1,30,concatenate,attendleft,50.0,100.0,0.1306210995174554,0.03713029867012637,0.09349080084732903,True
sub-027,NH,1,30,concatenate,attendleft,0.0,75.0,0.0763821369170349,0.08296044402753984,-0.006578307110504944,False
sub-027,NH,1,30,concatenate,attendright,0.0,100.0,0.1083029606692793,0.04699838539792212,0.06130457527135718,True
sub-027,NH,1,30,concatenate,attendleft,1.0,75.0,0.06405341059372324,0.07275765280879667,-0.008704242215073432,False
sub-027,NH,1,30,concatenate,attendleft,0.0,100.0,0.1777434921095638,0.0560235043717123,0.1217199877378515,True
sub-027,NH,1,30,concatenate,attendleft,0.0,100.0,0.17687287674848193,0.17798576129225244,-0.0011128845437705093,False
sub-027,NH,1,30,concatenate,attendright,0.0,100.0,0.11217198817096898,0.018831716898209064,0.09334027127275991,True
sub-027,NH,1,30,concatenate,attendright,50.0,100.0,0.12048078210450298,0.1103748307279585,0.010105951376544478,True
sub-027,NH,1,30,concatenate,attendright,0.0,75.0,0.03147553226309175,0.11323504030589891,-0.08175950804280716,False
sub-027,NH,1,30,concatenate,attendleft,50.0,100.0,0.055080423073691695,0.01993058663972696,0.035149836433964736,True
sub-027,NH,1,30,concatenate,attendleft,0.0,100.0,0.060600263083194494,0.008785731193430327,0.05181453188976417,True
sub-027,NH,1,30,concatenate,attendright,0.0,75.0,0.14887748941255105,0.10985037259053566,0.03902711682201539,True
