subject,group,window_size,window_dur_s,strategy,attend_side,difficulty,score,r_att,r_ign,delta_r,correct
sub-024,NH,1,50,concatenate,attendright,25.0,100.0,0.04877100329116594,0.019014573736791485,0.029756429554374453,True
sub-024,NH,1,50,concatenate,attendleft,25.0,100.0,0.07373908453500713,0.01687988574857404,0.05685919878643309,True
sub-024,NH,1,50,concatenate,attendleft,25.0,100.0,0.1495446969997568,0.0031255580558075904,0.14641913894394923,True
sub-024,NH,1,50,concatenate,attendright,25.0,100.0,0.11367844100440938,0.03210633848062545,0.08157210252378394,True
sub-024,NH,1,50,concatenate,attendright,25.0,100.0,0.13833727804350712,0.08689007397549986,0.05144720406800726,True
sub-024,NH,1,50,concatenate,attendleft,25.0,100.0,0.1640563899110749,0.03793153223082669,0.12612485768024823,True
sub-024,NH,1,50,concatenate,attendleft,50.0,75.0,0.044471359332734314,0.08169258141242956,-0.03722122207969525,False
sub-025,NH,1,50,concatenate,attendleft,57.0,100.0,0.022176596277183637,0.1486776356476529,-0.12650103937046928,False
sub-025,NH,1,50,concatenate,attendright,67.0,100.0,0.025930387390048548,0.05858133094448571,-0.032650943554437165,False
sub-025,NH,1,50,concatenate,attendright,72.0,75.0,0.07740372180260004,0.005658689399397008,0.07174503240320303,True
sub-025,NH,1,50,concatenate,attendleft,64.0,100.0,0.12543142877255498,0.1073017504503378,0.01812967832221718,True
sub-025,NH,1,50,concatenate,attendright,44.0,100.0,0.07048315758435277,0.09146481645070322,-0.02098165886635045,False
sub-025,NH,1,50,concatenate,attendright,54.0,100.0,0.06865627803471057,0.021488108053456505,0.04716816998125406,True
sub-025,NH,1,50,concatenate,attendright,46.0,100.0,0.014938502836537637,0.010126369323776264,0.004812133512761373,True
sub-025,NH,1,50,concatenate,attendleft,39.0,100.0,0.043480596226919174,0.07996653092951149,-0.036485934702592315,False
sub-025,NH,1,50,concatenate,attendright,76.0,100.0,0.03855653915271348,0.016250129485557742,0.02230640966715574,True
sub-025,NH,1,50,concatenate,attendright,52.0,100.0,0.15548057011390462,0.0011177845607111098,0.15436278555319352,True
sub-025,NH,1,50,concatenate,attendright,70.0,100.0,0.047446191946119445,0.031221411440344023,0.016224780505775423,True
sub-025,NH,1,50,concatenate,attendleft,75.0,100.0,0.05379671094919959,0.036286330042672586,0.017510380906527005,True
sub-025,NH,1,50,concatenate,attendright,39.0,100.0,0.24108576160179906,0.023163870151666925,0.21792189145013213,True
